tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Taylor Townsend,1445,837,1454,606,0.5792387543252595,0.4167812929848693,0.4977578475336323,0.9397590361445783,0.9388888888888889,0.8853503184713376,166.0,180.0,157.0,503.0,6.0,-0.5673804352586168,-0.027637456549755305
WTA,Timea Bacsinszky,950,541,1028,509,0.5694736842105264,0.49513618677042803,0.5308392315470172,0.9659863945578231,0.9819819819819819,0.9065420560747663,147.0,111.0,107.0,365.0,3.0,0.6233233262874519,0.2127094577113717
WTA,Varvara Gracheva,1048,587,1086,476,0.5601145038167938,0.43830570902394106,0.49812558575445176,0.9814814814814815,0.9915254237288136,0.9279279279279279,108.0,118.0,111.0,337.0,3.0,1.1886428893788692,0.28421396481480815
WTA,Venus Williams,2830,1692,2773,1198,0.5978798586572438,0.432023079697079,0.5157951097626272,0.9065656565656566,0.9186046511627907,0.9045801526717557,396.0,516.0,524.0,1436.0,6.0,-1.1545364362201496,-0.89085238153789
WTA,Veronika Kudermetova,1154,693,1132,438,0.6005199306759099,0.3869257950530035,0.494750656167979,0.9787234042553191,0.970873786407767,0.9637681159420289,94.0,103.0,138.0,335.0,1.0,1.2015247991983906,-0.12989334890339618
WTA,Victoria Azarenka,2656,1586,2722,1273,0.5971385542168675,0.4676708302718589,0.5316102640386761,0.9799498746867168,0.9682926829268292,0.9634888438133874,399.0,410.0,493.0,1302.0,1.0,1.1807011484584984,-0.09720985482215287
WTA,Viktorija Golubic,1705,945,1657,714,0.5542521994134897,0.43089921544960774,0.4934562760261749,0.9523809523809523,0.9358974358974359,0.9548872180451128,147.0,78.0,133.0,358.0,4.0,0.24045480730212396,-0.5203540023415616
WTA,Xinyu Wang,1137,621,1151,514,0.5461741424802111,0.4465682015638575,0.49606643356643354,0.9642857142857143,0.9226519337016574,0.96,224.0,181.0,125.0,530.0,4.0,0.2784565277110345,-0.30796501148736827
WTA,Yanina Wickmayer,1015,583,1023,394,0.574384236453202,0.38514173998044965,0.47939156035328756,0.9285714285714286,0.9369369369369369,0.8947368421052632,56.0,111.0,76.0,243.0,6.0,-0.6691076453898629,-0.3583399695824792
WTA,Yulia Putintseva,2432,1352,2245,1000,0.555921052631579,0.44543429844098,0.5028864656831302,0.9896907216494846,0.9714285714285714,0.9771689497716894,291.0,210.0,219.0,720.0,1.0,1.4982409422049219,-0.050111409329840935
